place_id,name,lat,lng,rating,price_level,user_ratings_total,quality_score,types,vicinity,city
ChIJiQTY0LGkj4ARaKrhEgWBgHk,Chef Kwan's,37.452247,-122.182585,3.9,2.0,273.0,4.09,restaurant|food|point_of_interest|establishment,"630 Menlo Avenue, Menlo Park",Palo Alto
ChIJPTPS1q-kj4ARMuL955Oc-tI,Bistro Vida,37.4524799,-122.1834076,4.4,2.0,460.0,4.62,restaurant|food|point_of_interest|establishment,"641 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJXTqVn7qkj4ARa3-Bikh4S9c,Amici's East Coast Pizzeria,37.4503135,-122.1859112,4.2,2.0,525.0,4.41,restaurant|food|point_of_interest|establishment,"880 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJ2wlgDrCkj4ARMheNOnjl6wc,Mademoiselle Colette,37.4508806,-122.1853833,4.5,3.0,693.0,4.73,bakery|cafe|restaurant|food|point_of_interest|store|establishment,"816 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJ2aR2-6-kj4ARCRsRgFybxcc,Coffeebar,37.452,-122.1855,4.4,2.0,940.0,4.62,bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment,"1149 Chestnut Street, Menlo Park",Palo Alto
ChIJKRo4cbCkj4ARTAlpAXF8f7s,The Posh Bagel (Menlo Park),37.4501611,-122.1856063,4.0,1.0,202.0,4.0,bakery|restaurant|food|point_of_interest|store|establishment,"869 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJJa7UG7Ckj4ARWTVwwBUhWU0,Bagel Street Cafe,37.4513695,-122.1849418,4.4,1.0,178.0,4.4,bakery|cafe|restaurant|food|point_of_interest|store|establishment,"746 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJ43doM-ulj4ARDDU_2YFai1c,ZENSHI Handcrafted Sushi,37.4491818,-122.185159,,,,,restaurant|meal_takeaway|food|point_of_interest|establishment,"1010 University Drive, Menlo Park",Palo Alto
ChIJYfJCcSqlj4ARm2v5HkfMSv0,Camper,37.4499958,-122.1861014,4.4,2.0,434.0,4.62,restaurant|food|point_of_interest|establishment,"898 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJeRPhbgClj4AR9sW9Tqbu0Qs,"yeobo, darling",37.4504806,-122.1851368,4.9,,16.0,3.67,restaurant|food|point_of_interest|establishment,"827 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJB0d75rK9j4AR-sgYVBDrIgs,LeVant dessert,37.4507691,-122.1856357,4.4,2.0,166.0,4.62,bakery|cafe|restaurant|food|point_of_interest|store|establishment,"842 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJVVXqDrCkj4ARLM2HcoPKxmY,Roma,37.4508844,-122.1855027,4.1,2.0,270.0,4.3,restaurant|food|point_of_interest|establishment,"820 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJ__-UGrCkj4ARFiZnv8KczUg,Clark's Oyster Bar- Menlo Park,37.4512731,-122.1851479,3.8,,27.0,2.97,restaurant|food|point_of_interest|establishment,"780 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJx03r9yilj4ARHXLc1aMnESk,Mrs Khan Uyghur Cuisine,37.4520916,-122.1845493,4.3,2.0,222.0,4.51,restaurant|food|point_of_interest|establishment,"712 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJ9c2m3eelj4ARXFWyLXrjbDo,Tilak Indian and Nepalese Cuisine,37.4521978,-122.1837068,4.5,2.0,235.0,4.73,restaurant|food|point_of_interest|establishment,"683 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJKQDyuVGlj4ARv_rHjJdjDAw,Guapa's Mexican Grill,37.4496803,-122.1784631,4.3,1.0,73.0,3.95,restaurant|food|point_of_interest|establishment,"515 El Camino Real suite 110, Menlo Park",Palo Alto
ChIJeZwEO3Klj4AR_gcdPbBFgu4,ZENSHI Handcrafted Sushi,37.4505164,-122.1790396,,,,,restaurant|meal_takeaway|food|point_of_interest|establishment,"525 El Camino Real, Menlo Park",Palo Alto
ChIJA424LSylj4ARlVqdsr_STh4,Mac'n Cheese Shop Menlo Park,37.45266729999999,-122.1833631,3.0,,3.0,2.13,meal_takeaway|restaurant|food|point_of_interest|establishment,"635 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJ6ciMyq-kj4ARRLEgxqtHAjQ,STACKS Menlo Park,37.45345599999999,-122.183247,4.3,2.0,1284.0,4.51,restaurant|food|point_of_interest|establishment,"600 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJJ0dW5KWkj4AREKzj85yKGhw,FEY Restaurant,37.4556584,-122.1868502,4.0,2.0,502.0,4.2,meal_delivery|restaurant|food|point_of_interest|establishment,"1368 El Camino Real, Menlo Park",Palo Alto
ChIJQaUX9rGkj4AR0094cczM7es,Jeffrey's Hamburgers,37.4525122,-122.1802369,4.5,2.0,1448.0,4.73,restaurant|food|point_of_interest|establishment,"888 El Camino Real, Menlo Park",Palo Alto
ChIJiRDbtq-kj4ARtq3vEYcFmvw,Sultana Mediterranean,37.4537158,-122.1836108,4.5,2.0,659.0,4.73,restaurant|food|point_of_interest|establishment,"1149 El Camino Real, Menlo Park",Palo Alto
ChIJK5fHMa6kj4AR8DZJff2k-MQ,Trellis Restaurant,37.45324610000001,-122.182664,4.3,2.0,260.0,4.51,restaurant|food|point_of_interest|establishment,"1077 El Camino Real, Menlo Park",Palo Alto
ChIJgyJtva-kj4ARRAkjcifHwv0,Lotus Restaurant,37.4537353,-122.1844533,4.3,1.0,287.0,4.3,restaurant|food|point_of_interest|establishment,"625 Oak Grove Avenue Unit B, Menlo Park",Palo Alto
ChIJyX5Cna-kj4ARFVEhKvEn--w,Round Table Pizza,37.4543529,-122.185026,4.2,2.0,367.0,4.41,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"1225 El Camino Real, Menlo Park",Palo Alto
ChIJE1BxNq6kj4ARm-YgnncZtO4,British Bankers Club,37.45372909999999,-122.1826871,4.3,2.0,394.0,4.51,restaurant|bar|food|point_of_interest|establishment,"555 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJ4_hc4a6kj4ARrAZhq2MG_bo,7-Eleven,37.4557638,-122.182934,2.8,1.0,35.0,2.25,convenience_store|liquor_store|cafe|store|restaurant|food|point_of_interest|establishment,"525 Oak Grove Avenue, Menlo Park",Palo Alto
ChIJ3RNyM66kj4ARFCWUS_Jt3jg,Kyosho,37.4532773,-122.1829578,4.5,4.0,371.0,4.59,restaurant|food|point_of_interest|establishment,"605 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJrbqcMa6kj4ARYORVCGFGaI0,Mama Coco Cocina Mexicana,37.4532544,-122.1827867,4.3,2.0,367.0,4.51,restaurant|food|point_of_interest|establishment,"1081 El Camino Real, Menlo Park",Palo Alto
ChIJARB2O66kj4ARF-HVDDNeV7c,Cafe Borrone,37.4537501,-122.1823053,4.4,2.0,2151.0,4.62,cafe|restaurant|food|point_of_interest|establishment,"1010 El Camino Real, Menlo Park",Palo Alto
ChIJPbMu7rGkj4ARhNZdO83g59k,Octopus Japanese Restaurant,37.452292,-122.1810132,4.4,2.0,181.0,4.62,restaurant|food|point_of_interest|establishment,"925 El Camino Real, Menlo Park",Palo Alto
ChIJZ1UNLrKkj4ARKcgVQRourdA,Cook's Seafood,37.451466,-122.17955,4.5,2.0,1151.0,4.73,restaurant|food|point_of_interest|establishment,"751 El Camino Real, Menlo Park",Palo Alto
ChIJ2ZJ7s6-kj4ARGO385nDTuaY,McDonald's,37.4539272,-122.183154,3.7,1.0,911.0,3.7,cafe|store|restaurant|food|point_of_interest|establishment,"1100 El Camino Real, Menlo Park",Palo Alto
ChIJ1x4tlq-kj4ARmtMkYWUFaV8,La Stanza Cucina Italiana,37.4535769,-122.1845604,4.5,2.0,310.0,4.73,restaurant|food|point_of_interest|establishment,"651 Oak Grove Avenue Suite H, Menlo Park",Palo Alto
ChIJPRbE4q6kj4ARvgfhVpQQ-Wc,J & J Hawaiian BBQ,37.45566499999999,-122.1827078,4.2,1.0,655.0,4.2,restaurant|food|point_of_interest|establishment,"1170 Alma Street, Menlo Park",Palo Alto
ChIJ_Wq7za-kj4AR2NguTYVeu84,Cold Stone Creamery,37.4530032,-122.1830461,4.0,2.0,118.0,4.2,bakery|store|restaurant|food|point_of_interest|establishment,"611 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJJ-I5z6-kj4ARIr0WLwxDekM,Menlo Cafe,37.4531213,-122.1837179,4.2,1.0,94.0,4.12,cafe|store|restaurant|food|point_of_interest|establishment,"620 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJze7hSbKkj4ARozcgS2khx2Q,MP Mongolian BBQ,37.4518168,-122.1790433,4.3,2.0,450.0,4.51,restaurant|food|point_of_interest|establishment,"700 El Camino Real, Menlo Park",Palo Alto
ChIJdRIQVbKlj4ARR7BFLYsQ1rc,Mr. Green Bubble | Menlo Park,37.453325,-122.1835405,4.2,1.0,132.0,4.2,meal_takeaway|store|restaurant|food|point_of_interest|establishment,"604 Santa Cruz Avenue, Menlo Park",Palo Alto
ChIJXfHxRFKlj4AR7ku_2dpX27c,Jason Cafe,37.4548782,-122.1849956,4.5,2.0,126.0,4.73,restaurant|food|point_of_interest|establishment,"1246 El Camino Real, Menlo Park",Palo Alto
ChIJiTFlmqalj4AR8JK5BSsP7uk,Proper Food,37.4550313,-122.185385,4.3,,15.0,3.2,restaurant|food|point_of_interest|establishment,"1300 El Camino Real, Menlo Park",Palo Alto
ChIJpw1PZ4Olj4AR8fsc3070UDA,Robin Menlo Park,37.45503499999999,-122.1853835,4.7,,102.0,4.7,restaurant|food|point_of_interest|establishment,"1300 El Camino Real Suite C, Menlo Park",Palo Alto
ChIJG9rCFfKlj4ARIBaOF4i5_M8,The Mandarin,37.453024,-122.1822457,4.3,2.0,165.0,4.51,restaurant|food|point_of_interest|establishment,"1029 El Camino Real, Menlo Park",Palo Alto
ChIJyyp24eClj4ARq9LeAXdUlFE,Mountain Mike's Pizza,37.4528284,-122.1820794,4.2,2.0,160.0,4.41,meal_takeaway|meal_delivery|restaurant|food|point_of_interest|establishment,"1001 El Camino Real, Menlo Park",Palo Alto
ChIJC4JvtdKlj4ARf747hSEVuyo,Che Fico Parco Menlo,37.4553276,-122.1857749,4.0,2.0,132.0,4.2,restaurant|food|point_of_interest|establishment,"1302 El Camino Real, Menlo Park",Palo Alto
ChIJe1sdKlKlj4ARrLC-zqz7wHo,Burma Love,37.4554175,-122.1862363,4.2,2.0,162.0,4.41,restaurant|food|point_of_interest|establishment,"1302 El Camino Real, Menlo Park",Palo Alto
ChIJt0ZDhbelj4ARogAJ04UK6Y4,Springline - The Offices (South),37.4553544,-122.1853121,4.7,,3.0,3.33,restaurant|food|point_of_interest|establishment,"1300 El Camino Real, Menlo Park",Palo Alto
ChIJzeMWMVKlj4ARlDbb3WjiFZ0,Mami Cheli's,37.4525801,-122.1815592,4.3,1.0,256.0,4.3,restaurant|food|point_of_interest|establishment,"989 El Camino Real Ste B, Menlo Park",Palo Alto
ChIJpxhC6celj4AR03xbVWGitgU,Hirotaka Sushi,37.4555862,-122.1864197,4.5,2.0,50.0,4.02,restaurant|food|point_of_interest|establishment,"1328 El Camino Real, Menlo Park",Palo Alto
ChIJnemarm-lj4AR0SbnSCF4Czk,Farmhouse Kitchen Thai Cuisine,37.4549056,-122.1834202,4.4,1.0,1253.0,4.4,restaurant|food|point_of_interest|establishment,"1165 Merrill Street, Menlo Park",Palo Alto
ChIJq6r6AK-kj4AR2S_J3xr_5ew,iMenuToGo,37.45486489999999,-122.1833409,,,,,restaurant|food|point_of_interest|establishment,"1165 Merrill Street, Menlo Park",Palo Alto
ChIJLylwScmlj4ARj_Cu5p52tuc,Son & Garden,37.4550286,-122.1835962,4.3,2.0,549.0,4.51,restaurant|food|point_of_interest|establishment,"1195 Merrill Street, Menlo Park",Palo Alto
ChIJ-_yAHQClj4AR4G8J6Gda_NE,Bubbelah,37.4557547,-122.1854195,4.5,,2.0,3.18,restaurant|food|point_of_interest|establishment,"1300 El Camino Real Suite A, Menlo Park",Palo Alto
ChIJ_-T3GD-lj4ARuK5KmNgcQBQ,Oak + Violet,37.4561654,-122.1875838,4.3,,305.0,4.3,restaurant|food|point_of_interest|establishment,"1400 El Camino Real, Menlo Park",Palo Alto
ChIJp1uWC0mlj4ARsNiuJAYb5Zk,Drunken Monk,37.4565375,-122.1883738,4.1,2.0,139.0,4.3,restaurant|food|point_of_interest|establishment,"1438 El Camino Real, Menlo Park",Palo Alto
ChIJIe6BnIOlj4ARXPthTKjwgag,Peninsula meals an wheels,37.4523847,-122.1797053,,,,,restaurant|food|point_of_interest|establishment,"800 El Camino Real Suite #100, Menlo Park",Palo Alto
ChIJDTJ6wNalj4ARy6J-AIBdFD0,The Villa Menlo Park,37.4510321,-122.1773984,5.0,,2.0,3.53,shopping_mall|jewelry_store|restaurant|food|point_of_interest|store|establishment,"500 El Camino Real, Menlo Park",Palo Alto
ChIJq6CCdl-jj4ARjkoQDdcOsDE,Celia's,37.4595368,-122.1943375,4.2,2.0,859.0,4.41,restaurant|food|point_of_interest|establishment,"1850 El Camino Real, Menlo Park",Palo Alto
ChIJ0ylFQdS6j4ARYIlSq40T71o,Subway,37.424222,-122.170939,3.9,1.0,33.0,3.12,meal_takeaway|restaurant|food|point_of_interest|establishment,"Tresidder Memorial Union, 459 Lagunita Drive, Stanford",Palo Alto
ChIJHbZpJ9Wkj4ARV6nV6sSjBcA,Coupa Cafe - Y2E2,37.42833329999999,-122.1755556,4.1,2.0,306.0,4.3,cafe|restaurant|food|point_of_interest|store|establishment,"473 Via Ortega, Stanford",Palo Alto
ChIJw4w5aNS6j4AR9LgOtniCDno,The Treehouse,37.4240253,-122.1712546,4.2,1.0,581.0,4.2,restaurant|food|point_of_interest|establishment,"459 Lagunita Drive, Stanford",Palo Alto
ChIJ0ylFQdS6j4AR0t55yGvsDVo,Panda Express,37.4243048,-122.1708422,3.6,1.0,207.0,3.6,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"459 Lagunita Drive, Stanford",Palo Alto
ChIJgU7GmCqlj4ARyMCfuMy_-Wc,Late Night at Lakeside,37.42478439999999,-122.1762722,3.4,,5.0,2.43,restaurant|food|point_of_interest|establishment,"326 Serra Mall, Stanford",Palo Alto
ChIJyw-jRdS6j4ARgub3WeaYpQI,Starbucks,37.42413000000001,-122.17086,4.0,2.0,353.0,4.2,cafe|restaurant|food|point_of_interest|store|establishment,"459 Lagunita Drive, Stanford",Palo Alto
ChIJHbZpJ9Wkj4ARLAKdb9BaPAA,Coupa Cafe - Huang Engineering Center,37.4281953,-122.174204,4.1,2.0,34.0,3.45,cafe|restaurant|food|point_of_interest|store|establishment,"475 Via Ortega, Stanford",Palo Alto
ChIJg6x2lCqlj4AR2poY1pR6jDY,Lakeside Dining,37.4246646,-122.1763587,4.1,,172.0,4.1,restaurant|food|point_of_interest|establishment,"326 Santa Teresa Street, Stanford",Palo Alto
ChIJr7ZAS9S6j4ARIWkGk0FU9xg,The Axe & Palm (TAP),37.4250266,-122.1704929,4.0,1.0,231.0,4.0,restaurant|food|point_of_interest|establishment,"520 Lasuen Mall, Stanford",Palo Alto
ChIJ0ylFQdS6j4ARbijI31sh4tU,Jamba,37.424374,-122.17078,3.7,1.0,75.0,3.42,restaurant|food|point_of_interest|establishment,"459 Lagunita Drive #11, Stanford",Palo Alto
ChIJ6yaQHnylj4ARjsAEb_JIc70,Birdie's at Stanford Golf,37.4211859,-122.1842104,4.1,2.0,10.0,3.14,restaurant|food|point_of_interest|establishment,"198 Junipero Serra Boulevard, Stanford",Palo Alto
ChIJW6n8VCu7j4ARUfRs20MkcpA,Greenfish Cafe,37.43099290000001,-122.174685,4.1,1.0,239.0,4.1,restaurant|food|point_of_interest|establishment,"318 Campus Drive, Stanford",Palo Alto
ChIJ2xOcQQG7j4ARPUxUWdX7Osk,Wetzel's Pretzels,37.4243048,-122.1708422,5.0,1.0,1.0,3.51,bakery|restaurant|food|point_of_interest|store|establishment,"459 Lagunita Drive #108, Stanford",Palo Alto
ChIJTa15STq7j4ARjzcZsQytWoc,Round Table Pizza,37.4243048,-122.1708422,3.0,,2.0,2.12,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"459 Lagunita Drive, Stanford",Palo Alto
ChIJjTRErbIzjoAR81croG-h0Hs,Zaida's Kitchen,37.4245469,-122.1707009,3.4,,49.0,2.88,restaurant|food|point_of_interest|establishment,"Tresidder Memorial Union, Lagunita Drive, Stanford",Palo Alto
ChIJexdrvjK7j4AR--GDhkDzYds,Tootsie's At The Stanford Barn,37.437217,-122.173251,4.4,2.0,445.0,4.62,cafe|restaurant|food|point_of_interest|establishment,"700 Welch Road, Palo Alto",Palo Alto
ChIJOfekbSy7j4ARXPcukN__pTk,Cool Cafe,37.4329809,-122.1704943,4.1,1.0,87.0,3.94,cafe|restaurant|food|point_of_interest|establishment,"328 Lomita Drive, Stanford",Palo Alto
ChIJISfg6jK7j4AR1QjILutJPms,Vina Enoteca,37.4372072,-122.1732643,4.5,3.0,825.0,4.73,bar|restaurant|food|point_of_interest|establishment,"700 Welch Road #110, Palo Alto",Palo Alto
ChIJvU-pzFW7j4ARv5_R7i1DqWY,Tootsie's at the Cantor Arts Center,37.4326871,-122.1713037,4.0,2.0,38.0,3.42,restaurant|food|point_of_interest|establishment,"328 Lomita Drive, Stanford",Palo Alto
ChIJq7CK9n27j4ARk-wBfkPd78s,Pizzone,37.4372072,-122.1732643,4.3,,11.0,3.15,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"700 Welch Road #110, Palo Alto",Palo Alto
ChIJFzb5MDO7j4ARWg30HzjPZmI,Bazille,37.43910090000001,-122.1735263,4.3,2.0,156.0,4.51,restaurant|food|point_of_interest|establishment,"550 Stanford Shopping Center, Palo Alto",Palo Alto
ChIJo5nmsTW7j4ART3mdPx6VTDU,Pressed Juicery,37.44228020000001,-122.1709101,4.3,2.0,231.0,4.51,restaurant|food|health|point_of_interest|store|establishment,"660 Stanford Shopping Center Ste 230, Palo Alto",Palo Alto
ChIJWd3-EjS7j4ARBpErHQgwXDU,NM Cafe,37.4413282,-122.1726101,4.3,2.0,39.0,3.69,restaurant|bar|cafe|food|point_of_interest|establishment,"400 Stanford Shopping Center, Palo Alto",Palo Alto
ChIJD9VYOzS7j4ARus4pfa0zkJU,The Melt,37.4430947,-122.1725973,4.4,2.0,1968.0,4.62,restaurant|food|point_of_interest|establishment,"180 El Camino Real, Palo Alto",Palo Alto
ChIJJzcXtnO7j4ARGsdmlyvEgYI,Pacific Catch,37.4427423,-122.1729721,4.2,2.0,667.0,4.41,restaurant|food|point_of_interest|establishment,"711 Stanford Shopping Center, Palo Alto",Palo Alto
ChIJw9v7bFC7j4ARqHLv-7H0mZQ,Hummus Mediterranean Kitchen,37.4427416,-122.1728852,4.6,2.0,347.0,4.83,restaurant|food|point_of_interest|establishment,"715 Stanford Shopping Center, Palo Alto",Palo Alto
ChIJGcqedvy7j4AR3qCgK_C-3qU,Taro San Japanese Noodle Bar,37.4428155,-122.1725344,3.9,2.0,639.0,4.09,restaurant|food|point_of_interest|establishment,"717 Stanford Shopping Center, Palo Alto",Palo Alto
ChIJ-cKKzxa7j4ARMboigp4Thvk,Sushi Roku Palo Alto,37.4431814,-122.1724721,4.2,,160.0,4.2,restaurant|food|point_of_interest|establishment,"180 El Camino Real Suite 700a, Palo Alto",Palo Alto
ChIJT4HbOAC7j4ARTCe1vbVPVT8,Delarosa,37.4432828,-122.1721584,,,,,restaurant|food|point_of_interest|establishment,"136 Stanford Shopping Center, Palo Alto",Palo Alto
ChIJFcnfCkK7j4ARKg5J99QKKpU,Wetzel's Pretzels,37.442544,-122.1710704,3.4,1.0,22.0,2.6,bakery|store|restaurant|food|point_of_interest|establishment,"660 Stanford Shopping Center #228A, Palo Alto",Palo Alto
ChIJM3CutDW7j4ARoinoUTTB1Ng,Chipotle Mexican Grill,37.4442663,-122.1708902,3.1,1.0,889.0,3.1,restaurant|food|point_of_interest|establishment,"180 El Camino Real Ste 15A, Palo Alto",Palo Alto
ChIJ2VtDOzS7j4ARaKOgGvJXoJ4,Fleming’s Prime Steakhouse & Wine Bar,37.44457,-122.1703298,4.4,4.0,1174.0,4.49,bar|restaurant|food|point_of_interest|establishment,"180 El Camino Real G-2, Palo Alto",Palo Alto
ChIJmdKIrTW7j4AROXkl-g4j78k,Tender Greens,37.4433554,-122.1703904,4.2,2.0,840.0,4.41,restaurant|food|point_of_interest|establishment,"180 El Camino Real Suite 1050, Palo Alto",Palo Alto
ChIJt9KIrTW7j4ARjb1bTp5MW-E,True Food Kitchen,37.443921,-122.170323,4.2,2.0,2320.0,4.41,meal_takeaway|restaurant|food|point_of_interest|establishment,"180 El Camino Real Ste 1140, Palo Alto",Palo Alto
ChIJ6T-LuB-lj4ARpKsYLq_ZApg,Ren Omakase,37.4497487,-122.1764992,5.0,,9.0,3.63,restaurant|food|point_of_interest|establishment,"403 El Camino Real, Menlo Park",Palo Alto
ChIJpbeYtaS7j4ARHndrtIWzx2k,Cedar And Sage Bistro,37.4444078,-122.1722516,,,,,bar|restaurant|food|point_of_interest|establishment,"1301 Stanford Shopping Center, Palo Alto",Palo Alto
ChIJxQENlQ67j4AReETtyacmZA4,RH Rooftop Restaurant at RH Palo Alto,37.4447784,-122.1722412,3.9,,255.0,3.9,restaurant|food|point_of_interest|establishment,"180 El Camino Real Building B, Palo Alto",Palo Alto
ChIJBRqe0TW7j4ARopovC5rU388,Dumpling Time Stanford,37.4449754,-122.1715713,3.9,,21.0,2.98,restaurant|food|point_of_interest|establishment,"180 El Camino Real #1410, Palo Alto",Palo Alto
ChIJ64ktUF67j4ARKikpyeVJKPA,Menlo Tavern,37.4477243,-122.1721992,4.3,,317.0,4.3,restaurant|food|point_of_interest|establishment,"100 El Camino Real, Menlo Park",Palo Alto
ChIJ03qnoLSkj4ARY8QLKH73qlM,Eylan,37.45114499999999,-122.177326,4.5,,120.0,4.5,restaurant|food|point_of_interest|establishment,"500 El Camino Real, Menlo Park",Palo Alto
ChIJhXcepTW7j4ARkdzoQMZEBoU,McDonald's,37.4426808,-122.1705781,3.7,1.0,701.0,3.7,cafe|restaurant|food|point_of_interest|store|establishment,"208 Stanford Shopping Center, Palo Alto",Palo Alto
ChIJLwPku6e7j4ARG-kJtwaHoHk,JOE & THE JUICE,37.4428345,-122.1706597,3.2,2.0,146.0,3.36,cafe|meal_takeaway|store|restaurant|food|point_of_interest|establishment,"Urban Area, 669 Stanford Shopping Center, Palo Alto",Palo Alto
ChIJk0N57Sm7j4ARq4jfPi88hKY,World Wrapps,37.4425494,-122.1705679,4.6,2.0,154.0,4.83,restaurant|food|point_of_interest|establishment,"180 Stanford Shopping Center Unit 240-C, Palo Alto",Palo Alto
ChIJ90rubDS7j4AR7pLFdYlNGU4,Go Fish Poke Bar- Stanford Shopping Center,37.4427274,-122.1705035,4.3,2.0,509.0,4.51,restaurant|food|point_of_interest|establishment,"660 Stanford Shopping Center #244B, Palo Alto",Palo Alto
ChIJ_6L2Ayq7j4ARPBzS52mKM-4,Olives at Building 160,37.42826410000001,-122.1688453,4.0,,20.0,3.04,cafe|restaurant|food|point_of_interest|store|establishment,"450 Serra Mall, Stanford",Palo Alto
ChIJzz6JWNa6j4ARuFl1EXnBCf0,Coupa Cafe - Green Library,37.426204,-122.166995,4.3,2.0,730.0,4.51,cafe|restaurant|food|point_of_interest|store|establishment,"571 Escondido Mall, Stanford",Palo Alto
ChIJjw_T0dC6j4ARyY6kKu8Gut8,Stern Dining,37.4245317,-122.1656462,4.3,,43.0,3.56,restaurant|food|point_of_interest|establishment,"618 Escondido Road, Stanford",Palo Alto
ChIJaWJ7Edq6j4ARAPCZZC6DOj4,Wilbur Dining,37.42401040000001,-122.163151,4.2,,146.0,4.2,restaurant|food|point_of_interest|establishment,"658 Escondido Road, Stanford",Palo Alto
ChIJpfijVxG7j4AReFztDW-fzMs,Branner Dining,37.4258375,-122.1627065,3.0,,3.0,2.13,restaurant|food|point_of_interest|establishment,"Branner Hall Complex, 655 Escondido Road, Stanford",Palo Alto
ChIJT06iJdi6j4ARK6ihRKzlQFI,Arbuckle Dining Pavilion,37.4284643,-122.1627905,4.2,2.0,73.0,4.05,cafe|restaurant|food|point_of_interest|establishment,"655 Knight Way, Stanford",Palo Alto
ChIJ2R7EOfC7j4ARvyFeD7a74C8,Coho Cafe at the Alumni Center,37.4307491,-122.1648608,,,,,restaurant|food|point_of_interest|establishment,"326 Galvez Street, Stanford",Palo Alto
ChIJE8NQfTS7j4ARYBkxaVL4T_4,P.F. Chang's,37.4436715,-122.1682399,3.8,2.0,1136.0,3.99,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"900 Stanford Shopping Center Bldg. W Bldg. W, Palo Alto",Palo Alto
ChIJQSEisjC7j4AR3juLmOBOEys,MacArthur Park Restaurant and Bar,37.4430264,-122.1655246,4.1,3.0,554.0,4.3,bar|restaurant|food|point_of_interest|establishment,"27 University Avenue, Palo Alto",Palo Alto
ChIJIe9vfzC7j4ARKMPewN6Czv4,Café Soleil,37.44065519999999,-122.1627702,4.3,2.0,18.0,3.4,restaurant|food|point_of_interest|establishment,"675 El Camino Real, Palo Alto",Palo Alto
